Date,US,AL,AK,AZ,AR,CA,CO,FL,ID,IL,IN,KS,KY,LA,MS,MO,MT,NE,NV,NM,NY,ND,OH,OK,PA,SD,TN,TX,UT,VA,WV,WY
2010-07-01,4989.942390054307,28.07783663476519,1202.70535,0.18262007567326954,21.868754061874025,777.9615223681282,90.01358346466631,7.761353216113956,0.0,35.33698464277765,7.304803026930781,157.14457511684842,9.724519029601602,245.72356269480235,92.13182817716448,0.5478602270198085,82.47127344755671,8.994038726908524,1.552270643222791,200.17230370908769,1.4609606053861564,118.36146305856391,18.490282661918542,241.33180731849544,12.692095259292232,6.117772535054529,1.0044104162029823,1338.7349835840912,98.2039456933007,0.09131003783663477,7.441768083685734,176.3365515373368
2010-08-01,4993.472314370353,28.717006899621634,1188.46035,0.13696505675495213,21.82309904295571,781.0660636545738,124.02106078917568,7.6700431782773215,0.0,34.515194302247934,7.3504580458490985,158.37726062764298,6.026462497217895,232.09598413563447,92.54272334742934,0.4565501891831738,59.1538900322703,9.313623859336746,1.552270643222791,229.9648527403053,1.4609606053861564,143.5941556819518,18.490282661918542,241.74270248876033,12.692095259292232,6.346047629646116,1.0044104162029823,1330.6704765903407,100.03014645003339,0.045655018918317386,7.122182951257511,147.0293395749463
2010-09-01,5035.654553203874,28.58004184286668,1311.465925,0.2282750945915869,21.68613398620076,758.1015891386602,81.63332244482075,7.167837970175828,0.0,34.74346939683954,7.213492989094147,154.86182417093255,12.463820164700646,218.5027090327421,89.80342221233029,0.4108951702648565,22.736031562694677,9.039693745826842,1.552270643222791,199.81887302090877,1.4153055864678386,177.64251486508198,17.896767415980413,237.41138674827513,12.281200089027376,6.802597818829289,0.9587553972846652,1330.0084145321493,97.7473955041175,0.045655018918317386,7.3504580458490985,186.08447459501897
2010-10-01,5235.258931280436,28.945281994213218,1365.596925,0.2282750945915869,22.37095926997552,763.2149512575116,106.27591353543069,7.030872913420876,0.0,35.200019586022705,7.167837970175828,155.04444424660582,9.58755397284665,266.4902320993217,92.9536185176942,0.4108951702648565,90.18529759753682,9.267968840418428,1.643580681059426,241.75865316934258,1.4609606053861564,115.1666630977669,18.490282661918542,247.57458075895838,12.692095259292232,6.5286677053193864,1.0044104162029823,1319.5643851729114,100.89759180948141,0.045655018918317386,7.624388159359003,200.83596969848878
2010-11-01,5013.918202501446,29.173557088804806,1295.2266249999998,0.18262007567326954,21.594823948364123,749.6554106387714,64.28660480981233,7.076527932339194,0.0,33.41947384820832,7.122182951257511,151.62031782773204,3.287161362118852,208.72165268118897,91.40134787447141,0.4565501891831738,53.487938122967186,9.359278878255065,1.5979256621411084,234.22302658754842,1.4153055864678386,132.87909568072746,17.896767415980413,253.81137212374807,12.281200089027376,6.346047629646116,0.9587553972846652,1321.9433882683204,96.92560516358782,0.045655018918317386,7.48742310260405,200.03456154629723
2010-12-01,5215.908313394168,30.04100244825284,1350.85335,0.0,22.142684175383927,758.7407594035164,91.97155755856114,8.035283329623859,0.0,33.96733407522813,6.98521789450256,162.71448742488315,14.29002092143334,218.56500889952036,96.377744936568,0.4108951702648565,87.46015547798243,9.633208991764969,1.643580681059426,179.68287450116887,1.4609606053861564,111.48215634173714,18.490282661918542,260.2943848101491,12.692095259292232,6.163427553972848,1.0044104162029823,1449.6898213542627,99.25401112842198,0.0,6.574322724237704,175.28727464887265
2011-01-01,4835.109942351657,29.127902069886492,1024.07305,0.09131003783663477,22.097029156465613,757.0058686846205,125.95393981907944,7.852663253950589,0.0,33.23685377253505,6.8939078566659235,153.03562341419988,7.533078121522369,223.20535147042034,95.2820244825284,0.4565501891831738,52.96032657329198,9.313623859336746,1.552270643222791,222.09098765234992,1.4609606053861564,141.5594304870241,18.033732472735366,252.12213642377026,13.559540618740263,6.300392610727799,1.3696505675495214,1390.7786216918303,95.14505942577343,0.045655018918317386,7.3504580458490985,135.62194332625776
2011-02-01,4546.401669530825,27.210391275317157,1218.9446500000001,0.09131003783663477,20.2251733808146,690.0756109503673,123.37748379995038,6.711287780992655,0.0,28.07783663476519,6.61997774315602,139.2021526819497,4.3372267972401515,215.88374133323057,85.19226530158024,0.4565501891831738,17.470439653314205,8.4005234809704,1.4153055864678386,168.69014333760327,1.3239955486312043,158.13152622071203,16.298841753839305,200.53345644335636,12.235545070109058,5.661222345871354,1.0044104162029823,1176.2702942635083,87.20108613398621,0.045655018918317386,6.756942799910972,118.55662355104003
2011-03-01,5275.343155861117,30.31493256176274,1349.0015,0.09131003783663477,22.416614288893832,762.0279207656354,71.73199063754379,7.8983182728689085,0.0,36.934910304918766,7.3504580458490985,167.05171422212334,9.633208991764969,237.3437354089765,92.72534342310261,0.5022052081014912,13.828200362330602,9.40493389717338,1.4609606053861564,249.13591219265294,1.4609606053861564,183.18023333853745,18.033732472735366,276.98617550723355,13.559540618740263,6.346047629646116,1.1413754729579344,1394.0800024989717,100.25842154462498,0.045655018918317386,8.172248386378811,203.2245935400658
2011-04-01,5064.388293936123,29.63010727798798,1295.084175,0.09131003783663477,21.64047896728244,739.8395815713333,123.59105848904048,7.578733140440685,0.0,32.8259586022702,6.848252837747608,155.95754462497217,8.857073670153573,255.7255117308657,90.16866236367684,0.5478602270198085,47.07688794806042,9.222313821500112,1.4609606053861564,250.50642583254572,1.4153055864678386,138.66549642318375,17.48587224571556,257.79368948586693,13.102990429557089,6.0721175161362115,1.095720454039617,1299.5956474354755,98.02132561762743,0.045655018918317386,7.852663253950589,146.58891372106413
2011-05-01,5212.556366926107,32.27809837525039,1285.1126749999999,0.13696505675495213,22.553579345648785,768.9218286223012,87.32517457647864,7.715698197195637,0.0,33.23685377253505,6.5286677053193864,163.53627776541288,8.674453594480303,254.63721535512047,93.13623859336747,0.5022052081014912,23.88206371917134,9.95279412419319,1.643580681059426,238.8294733838436,1.4609606053861564,168.66194069258032,18.033732472735366,270.79881965056745,13.559540618740263,5.843842421544625,1.1413754729579344,1394.8807780021891,100.3497315824616,0.045655018918317386,8.263558424215447,190.91258888757653
